epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,186.798,1.3911,1.24304,1.49468,0.66969,0.54639,0.57041,0.27268,1.97858,1.62411,2.03826,0.0006536,0.0006536,0.0006536
70,189.154,1.49786,1.24394,1.52229,0.67206,0.56701,0.57542,0.27863,1.97671,1.58441,2.04323,0.0006338,0.0006338,0.0006338
71,191.58,1.40813,1.34996,1.57257,0.68052,0.57732,0.59602,0.27633,1.947,1.5168,1.98621,0.000614,0.000614,0.000614
72,193.73,1.39145,1.21212,1.45301,0.65172,0.60825,0.64428,0.28976,1.97959,1.5414,1.98397,0.0005942,0.0005942,0.0005942
73,196.821,1.41851,1.23951,1.54156,0.80924,0.54639,0.65436,0.2955,1.97172,1.52771,1.97237,0.0005744,0.0005744,0.0005744
74,199.88,1.4298,1.15987,1.47841,0.6802,0.57732,0.64254,0.30017,1.98022,1.54282,1.98465,0.0005546,0.0005546,0.0005546
75,202.185,1.37775,1.06036,1.42761,0.63792,0.59794,0.63825,0.28889,2.01867,1.57051,2.01395,0.0005348,0.0005348,0.0005348
76,204.429,1.38593,1.17988,1.44175,0.686,0.5567,0.63032,0.26527,2.04292,1.69025,2.03947,0.000515,0.000515,0.000515
77,206.595,1.4113,1.22016,1.4782,0.66375,0.5567,0.6251,0.26362,2.04714,1.68889,2.03804,0.0004952,0.0004952,0.0004952
78,209.081,1.38381,1.25082,1.47894,0.77743,0.57618,0.65298,0.28648,2.04627,1.69481,2.03055,0.0004754,0.0004754,0.0004754
79,212.463,1.35165,1.09188,1.3988,0.81195,0.53418,0.65797,0.26704,2.04096,1.76728,2.06331,0.0004556,0.0004556,0.0004556
80,215.205,1.35108,1.15925,1.4409,0.68459,0.55942,0.63442,0.26832,1.98841,1.72595,2.06539,0.0004358,0.0004358,0.0004358
81,217.429,1.29485,1.10995,1.38922,0.73956,0.54639,0.63863,0.28417,1.97531,1.67326,2.03382,0.000416,0.000416,0.000416
82,219.773,1.32706,1.15137,1.42548,0.77402,0.60825,0.6811,0.30499,1.91901,1.54554,1.96211,0.0003962,0.0003962,0.0003962
83,222.175,1.36688,1.13531,1.44254,0.77987,0.59794,0.68795,0.32136,1.87855,1.50411,1.91609,0.0003764,0.0003764,0.0003764
84,225.014,1.309,1.14731,1.46862,0.7997,0.57732,0.64769,0.30282,1.90699,1.53855,1.95229,0.0003566,0.0003566,0.0003566
85,228.326,1.32312,1.08231,1.42798,0.76733,0.58763,0.64985,0.31189,1.90134,1.52965,1.94354,0.0003368,0.0003368,0.0003368
86,230.879,1.34954,1.11795,1.41536,0.70491,0.6157,0.64842,0.30843,1.89969,1.51941,1.93379,0.000317,0.000317,0.000317
87,233.341,1.31928,1.15241,1.43215,0.65198,0.64948,0.65191,0.30786,1.90029,1.53894,1.94092,0.0002972,0.0002972,0.0002972
88,235.595,1.29749,1.12314,1.40167,0.58672,0.61472,0.62085,0.29483,1.92946,1.57526,1.96397,0.0002774,0.0002774,0.0002774
89,237.718,1.30556,1.15581,1.42032,0.58954,0.60825,0.60912,0.28844,1.94851,1.59936,1.97235,0.0002576,0.0002576,0.0002576
90,240.797,1.32003,1.04958,1.39187,0.6017,0.54639,0.58582,0.27017,1.97899,1.65155,2.00058,0.0002378,0.0002378,0.0002378
91,245.953,1.33925,1.06191,1.43361,0.60658,0.56701,0.58279,0.26344,1.96298,1.68534,2.00288,0.000218,0.000218,0.000218
92,248.332,1.2479,1.04733,1.40965,0.58535,0.61856,0.59675,0.27267,1.92606,1.67522,1.97474,0.0001982,0.0001982,0.0001982
93,250.57,1.23935,1.01639,1.39479,0.59382,0.60825,0.59694,0.27997,1.9099,1.67929,1.96073,0.0001784,0.0001784,0.0001784
94,252.918,1.28729,1.02104,1.39376,0.68469,0.5567,0.62022,0.29408,1.89012,1.6654,1.94837,0.0001586,0.0001586,0.0001586
95,256.341,1.24676,1.0021,1.42656,0.73146,0.5567,0.63452,0.29718,1.88692,1.63026,1.92799,0.0001388,0.0001388,0.0001388
96,258.998,1.19919,0.9732,1.38405,0.72121,0.54639,0.63731,0.29819,1.90144,1.61226,1.9291,0.000119,0.000119,0.000119
97,261.158,1.2232,0.95081,1.36674,0.67281,0.56701,0.63912,0.29518,1.90156,1.5842,1.92881,9.92e-05,9.92e-05,9.92e-05
98,263.242,1.2123,0.97365,1.37557,0.66824,0.58147,0.63339,0.29672,1.9138,1.55425,1.93332,7.94e-05,7.94e-05,7.94e-05
99,265.549,1.17223,0.88535,1.33265,0.62329,0.59794,0.6295,0.29775,1.92375,1.5488,1.94435,5.96e-05,5.96e-05,5.96e-05
100,268.197,1.20083,0.9303,1.34003,0.62584,0.60355,0.63263,0.29856,1.9293,1.54824,1.9507,3.98e-05,3.98e-05,3.98e-05
