epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,1129.18,0.88883,0.78423,1.23625,0.88671,0.80444,0.89547,0.62851,1.10937,0.73627,1.49582,0.000515,0.000515,0.000515
77,1143.43,0.85543,0.77407,1.20797,0.88668,0.80889,0.8842,0.63601,1.08425,0.74412,1.49904,0.0004952,0.0004952,0.0004952
78,1157.94,0.88729,0.766,1.22198,0.86748,0.8146,0.87063,0.62269,1.07874,0.76519,1.4796,0.0004754,0.0004754,0.0004754
79,1174,0.8679,0.76589,1.21293,0.84811,0.85333,0.88514,0.63669,1.12138,0.78231,1.49472,0.0004556,0.0004556,0.0004556
80,1188.14,0.8697,0.75594,1.23699,0.84502,0.83111,0.88701,0.64198,1.06152,0.76842,1.46388,0.0004358,0.0004358,0.0004358
81,1202.37,0.83562,0.71356,1.19518,0.82073,0.84,0.8921,0.63905,1.07625,0.7489,1.46517,0.000416,0.000416,0.000416
82,1217.14,0.85256,0.75285,1.22616,0.84493,0.82334,0.89204,0.63648,1.08224,0.7626,1.46142,0.0003962,0.0003962,0.0003962
83,1231.33,0.80805,0.705,1.18337,0.86712,0.81208,0.89404,0.64088,1.05412,0.77216,1.46154,0.0003764,0.0003764,0.0003764
84,1244.71,0.85495,0.76321,1.2037,0.82446,0.85588,0.89068,0.63857,1.09361,0.76432,1.46933,0.0003566,0.0003566,0.0003566
85,1259.28,0.83982,0.73419,1.19983,0.83794,0.85024,0.88752,0.63003,1.07998,0.76892,1.48925,0.0003368,0.0003368,0.0003368
86,1273.53,0.81843,0.71234,1.18672,0.88985,0.80444,0.88803,0.62471,1.12096,0.81654,1.51533,0.000317,0.000317,0.000317
87,1287.72,0.82633,0.7008,1.20418,0.84848,0.88,0.90539,0.65148,1.0695,0.7382,1.46213,0.0002972,0.0002972,0.0002972
88,1302.49,0.80645,0.68962,1.18173,0.84281,0.88,0.90296,0.64748,1.08551,0.74356,1.45101,0.0002774,0.0002774,0.0002774
89,1316.48,0.77479,0.69062,1.17577,0.86416,0.81994,0.87907,0.62916,1.08783,0.77225,1.45454,0.0002576,0.0002576,0.0002576
90,1330.75,0.82109,0.69631,1.18689,0.8521,0.83556,0.88894,0.64264,1.08007,0.75012,1.46296,0.0002378,0.0002378,0.0002378
91,1347.5,0.687,0.65562,1.14754,0.8846,0.81778,0.89332,0.63979,1.07526,0.72888,1.47249,0.000218,0.000218,0.000218
92,1361.29,0.67007,0.57987,1.14686,0.84132,0.84833,0.892,0.63498,1.07006,0.74129,1.47062,0.0001982,0.0001982,0.0001982
93,1376.61,0.66297,0.55149,1.11796,0.86895,0.82222,0.89569,0.63122,1.07054,0.75359,1.46331,0.0001784,0.0001784,0.0001784
94,1389.98,0.65948,0.55253,1.12985,0.90241,0.80889,0.89187,0.63637,1.07317,0.75776,1.47203,0.0001586,0.0001586,0.0001586
95,1403.68,0.65357,0.53991,1.12703,0.86767,0.84889,0.90841,0.64187,1.03851,0.72947,1.44803,0.0001388,0.0001388,0.0001388
96,1417.25,0.66059,0.52979,1.14534,0.89402,0.82667,0.90178,0.64425,1.02674,0.7399,1.45373,0.000119,0.000119,0.000119
97,1433.48,0.62798,0.52357,1.10854,0.87834,0.8343,0.90339,0.64883,1.01666,0.73237,1.45204,9.92e-05,9.92e-05,9.92e-05
98,1446.62,0.61417,0.49707,1.10723,0.86886,0.83556,0.90665,0.6505,1.03116,0.74031,1.45218,7.94e-05,7.94e-05,7.94e-05
99,1461.75,0.60962,0.50483,1.08813,0.89392,0.83111,0.91372,0.64973,1.02009,0.74023,1.43642,5.96e-05,5.96e-05,5.96e-05
100,1475.12,0.61115,0.48108,1.09012,0.8827,0.83111,0.9024,0.6527,1.02522,0.73947,1.44496,3.98e-05,3.98e-05,3.98e-05
