epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,13907.6,0.67701,0.70527,1.20717,0.86916,0.83295,0.89954,0.64161,1.07191,0.87568,1.2518,0.007228,0.007228,0.007228
58,14128.6,0.67901,0.70873,1.20695,0.89353,0.81231,0.89984,0.64141,1.0736,0.87314,1.25301,0.0071785,0.0071785,0.0071785
59,14349.6,0.67659,0.70377,1.20939,0.84498,0.85099,0.90021,0.64207,1.07358,0.86986,1.25285,0.007129,0.007129,0.007129
60,14570.5,0.68139,0.70587,1.21098,0.85229,0.84528,0.9,0.64258,1.07665,0.86507,1.25542,0.0070795,0.0070795,0.0070795
61,14816.7,0.68,0.70214,1.20914,0.84885,0.84655,0.90051,0.64291,1.0777,0.86377,1.25682,0.00703,0.00703,0.00703
62,15067.3,0.67788,0.70439,1.20917,0.85636,0.84164,0.90032,0.6429,1.07501,0.86942,1.25322,0.0069805,0.0069805,0.0069805
63,15318,0.67603,0.70372,1.20671,0.86355,0.83825,0.89981,0.64334,1.0748,0.8677,1.25267,0.006931,0.006931,0.006931
64,15570.5,0.66874,0.69787,1.20143,0.86105,0.84339,0.90052,0.64214,1.07557,0.86579,1.25327,0.0068815,0.0068815,0.0068815
65,15806.8,0.67055,0.69381,1.20112,0.86579,0.8381,0.90032,0.642,1.07414,0.86613,1.25218,0.006832,0.006832,0.006832
66,16026.7,0.66827,0.6933,1.19865,0.85929,0.84236,0.8998,0.64132,1.07327,0.86836,1.25106,0.0067825,0.0067825,0.0067825
67,16248.9,0.66325,0.67813,1.19362,0.871,0.838,0.89976,0.64089,1.07695,0.86631,1.25484,0.006733,0.006733,0.006733
68,16498.3,0.6647,0.68469,1.19625,0.87236,0.83995,0.9003,0.64051,1.07853,0.86681,1.25595,0.0066835,0.0066835,0.0066835
69,16749.1,0.66097,0.68565,1.19721,0.87435,0.83973,0.90025,0.64001,1.07885,0.86521,1.25724,0.006634,0.006634,0.006634
70,16993.4,0.66501,0.68369,1.19702,0.8709,0.84164,0.90047,0.64046,1.07953,0.86368,1.25867,0.0065845,0.0065845,0.0065845
71,17244.4,0.66126,0.67693,1.19509,0.86398,0.84403,0.8999,0.64049,1.07941,0.86211,1.25848,0.006535,0.006535,0.006535
72,17494.8,0.65873,0.67254,1.19143,0.86757,0.84208,0.89968,0.64148,1.07774,0.86413,1.25694,0.0064855,0.0064855,0.0064855
73,17744.7,0.65312,0.67045,1.19153,0.86003,0.84189,0.89844,0.64144,1.07652,0.86779,1.25644,0.006436,0.006436,0.006436
74,17999.8,0.65654,0.67584,1.192,0.85891,0.84273,0.89837,0.64268,1.07755,0.86671,1.25826,0.0063865,0.0063865,0.0063865
75,18306.6,0.6562,0.67169,1.19044,0.85667,0.84489,0.8985,0.64339,1.07406,0.86511,1.25569,0.006337,0.006337,0.006337
76,18557.6,0.65508,0.66638,1.18746,0.85921,0.84367,0.89836,0.64127,1.0716,0.86315,1.2535,0.0062875,0.0062875,0.0062875
77,18808,0.65184,0.66074,1.18415,0.8566,0.84378,0.89821,0.64229,1.06992,0.862,1.25285,0.006238,0.006238,0.006238
78,19059.6,0.64878,0.66307,1.18427,0.86038,0.84272,0.89808,0.64187,1.06908,0.86071,1.2526,0.0061885,0.0061885,0.0061885
79,19310.3,0.64594,0.651,1.1836,0.86136,0.84085,0.89871,0.64328,1.06773,0.85893,1.25235,0.006139,0.006139,0.006139
80,19561.1,0.64746,0.65486,1.18396,0.86364,0.83842,0.89905,0.64299,1.06637,0.86065,1.25178,0.0060895,0.0060895,0.0060895
81,19811.5,0.64609,0.65374,1.18042,0.86051,0.84647,0.89889,0.64421,1.06668,0.8611,1.25206,0.00604,0.00604,0.00604
82,20041.3,0.64414,0.65065,1.17919,0.85753,0.84492,0.89835,0.6449,1.06765,0.85893,1.25309,0.0059905,0.0059905,0.0059905
83,20261.3,0.64064,0.64705,1.17479,0.8647,0.83131,0.89898,0.64576,1.06877,0.85718,1.25439,0.005941,0.005941,0.005941
84,20481.8,0.64062,0.64442,1.17817,0.8478,0.84839,0.89844,0.64355,1.06834,0.85713,1.25377,0.0058915,0.0058915,0.0058915
85,20703.4,0.64168,0.64684,1.17843,0.85301,0.84543,0.89878,0.64599,1.06743,0.85611,1.25301,0.005842,0.005842,0.005842
86,20924.9,0.63878,0.64428,1.17613,0.8666,0.83334,0.89839,0.64496,1.06801,0.8566,1.25399,0.0057925,0.0057925,0.0057925
87,21145.9,0.63992,0.63934,1.17616,0.87023,0.83002,0.89827,0.64465,1.0688,0.8561,1.25443,0.005743,0.005743,0.005743
88,21367.4,0.63545,0.64059,1.17397,0.87099,0.82951,0.89833,0.6462,1.06977,0.85502,1.25533,0.0056935,0.0056935,0.0056935
89,21589.5,0.63187,0.63459,1.17062,0.8718,0.82916,0.89899,0.64632,1.06915,0.8541,1.25545,0.005644,0.005644,0.005644
90,21811.1,0.63215,0.63438,1.17161,0.87455,0.8288,0.89918,0.64609,1.06839,0.85505,1.25482,0.0055945,0.0055945,0.0055945
91,22032.1,0.62797,0.63313,1.16946,0.87735,0.82351,0.89913,0.64585,1.06872,0.85254,1.25563,0.005545,0.005545,0.005545
92,22253.3,0.62528,0.63073,1.16958,0.8752,0.82982,0.89906,0.64476,1.06889,0.85174,1.25557,0.0054955,0.0054955,0.0054955
93,22474.1,0.63115,0.6324,1.17128,0.87281,0.82988,0.89881,0.64617,1.06892,0.8514,1.25602,0.005446,0.005446,0.005446
94,22692.8,0.62558,0.62803,1.16844,0.87244,0.82988,0.89835,0.64571,1.06981,0.85218,1.25626,0.0053965,0.0053965,0.0053965
95,22913.7,0.62575,0.6339,1.16908,0.87183,0.82917,0.89772,0.64596,1.07061,0.85183,1.25723,0.005347,0.005347,0.005347
96,23136.8,0.62183,0.625,1.16571,0.87075,0.82846,0.89742,0.64637,1.07077,0.85173,1.25769,0.0052975,0.0052975,0.0052975
97,23358.5,0.6187,0.61942,1.16302,0.87899,0.82157,0.89822,0.64592,1.07288,0.85181,1.25839,0.005248,0.005248,0.005248
98,23578.7,0.6196,0.62131,1.16253,0.87872,0.81994,0.89823,0.64564,1.07373,0.85059,1.2594,0.0051985,0.0051985,0.0051985
99,23798.9,0.61596,0.61147,1.15956,0.87218,0.83177,0.8984,0.64599,1.07324,0.85155,1.25849,0.005149,0.005149,0.005149
100,24018.6,0.61598,0.61171,1.16057,0.87825,0.82236,0.89777,0.64531,1.07161,0.85295,1.25664,0.0050995,0.0050995,0.0050995
101,24238.8,0.61892,0.61402,1.16133,0.8773,0.82492,0.89756,0.6472,1.06979,0.85217,1.25412,0.00505,0.00505,0.00505
102,24459.8,0.61445,0.61079,1.15837,0.87756,0.82566,0.89754,0.64754,1.06981,0.85205,1.25431,0.0050005,0.0050005,0.0050005
103,24680.5,0.61189,0.60101,1.1543,0.8827,0.81538,0.8973,0.64802,1.06965,0.85224,1.25553,0.004951,0.004951,0.004951
104,24900.5,0.61106,0.60752,1.15728,0.87452,0.82968,0.89718,0.64762,1.06904,0.8533,1.25519,0.0049015,0.0049015,0.0049015
105,25120.3,0.61036,0.60327,1.15448,0.8691,0.83265,0.89714,0.64648,1.06926,0.85307,1.25564,0.004852,0.004852,0.004852
106,25339.2,0.60604,0.60407,1.15526,0.87139,0.83336,0.89796,0.64742,1.06846,0.85159,1.25496,0.0048025,0.0048025,0.0048025
107,25558.9,0.60251,0.5952,1.15112,0.87514,0.83252,0.89808,0.64792,1.06911,0.8502,1.25667,0.004753,0.004753,0.004753
108,25778.4,0.60304,0.59653,1.14895,0.88063,0.81945,0.89746,0.64696,1.06783,0.85226,1.25504,0.0047035,0.0047035,0.0047035
109,25998.5,0.60403,0.59893,1.15125,0.87963,0.81886,0.89778,0.64744,1.06649,0.85305,1.25526,0.004654,0.004654,0.004654
110,26218.5,0.59614,0.59235,1.14638,0.85537,0.8363,0.89795,0.64846,1.06614,0.85498,1.25514,0.0046045,0.0046045,0.0046045
111,26437.3,0.60395,0.59623,1.15079,0.88,0.81594,0.89787,0.64789,1.06629,0.85652,1.25563,0.004555,0.004555,0.004555
112,26657.5,0.59758,0.59055,1.14569,0.87931,0.81631,0.89716,0.64748,1.06549,0.85743,1.25511,0.0045055,0.0045055,0.0045055
113,26877,0.59246,0.58968,1.14525,0.8779,0.82435,0.89839,0.64787,1.06454,0.85694,1.25513,0.004456,0.004456,0.004456
114,27098,0.59622,0.58539,1.14303,0.87535,0.81831,0.89809,0.6479,1.0653,0.8575,1.25617,0.0044065,0.0044065,0.0044065
115,27318.5,0.58964,0.58002,1.14008,0.87502,0.81931,0.89786,0.64785,1.06689,0.85664,1.25721,0.004357,0.004357,0.004357
116,27537.9,0.59318,0.58367,1.1421,0.88376,0.81615,0.89812,0.64796,1.0668,0.85707,1.2575,0.0043075,0.0043075,0.0043075
117,27757.9,0.5908,0.57825,1.14056,0.88158,0.81489,0.898,0.64838,1.06578,0.85806,1.2575,0.004258,0.004258,0.004258
118,27978.7,0.58935,0.57556,1.13944,0.86872,0.82966,0.89857,0.64737,1.06723,0.85788,1.25881,0.0042085,0.0042085,0.0042085
119,28199.2,0.5882,0.57642,1.13943,0.87056,0.83294,0.89894,0.64667,1.06439,0.85805,1.25619,0.004159,0.004159,0.004159
120,28420.3,0.58533,0.57249,1.138,0.87506,0.82558,0.8984,0.64751,1.06538,0.8588,1.25714,0.0041095,0.0041095,0.0041095
121,28640.4,0.58238,0.56652,1.13368,0.87424,0.82918,0.89866,0.64748,1.06584,0.85853,1.25677,0.00406,0.00406,0.00406
122,28862,0.58095,0.56379,1.13379,0.86995,0.83124,0.89865,0.64724,1.06818,0.85849,1.25954,0.0040105,0.0040105,0.0040105
123,29083,0.5814,0.56248,1.13153,0.86864,0.83053,0.89861,0.64694,1.06958,0.85934,1.26169,0.003961,0.003961,0.003961
124,29303.6,0.5761,0.5604,1.13098,0.86845,0.83521,0.89941,0.64699,1.06996,0.8591,1.26161,0.0039115,0.0039115,0.0039115
125,29523.1,0.57573,0.56246,1.12925,0.8655,0.833,0.89582,0.64548,1.06787,0.86161,1.25993,0.003862,0.003862,0.003862
