epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4041.41,1.15349,0.91695,1.16204,0.84659,0.79043,0.86452,0.54041,1.2152,0.81288,1.15065,0.007921,0.007921,0.007921
44,4133.14,1.15711,0.91364,1.16193,0.84429,0.79698,0.87145,0.54392,1.22179,0.81067,1.15884,0.0078715,0.0078715,0.0078715
45,4226.13,1.15604,0.91362,1.16404,0.84512,0.79698,0.86642,0.54254,1.20689,0.80574,1.15521,0.007822,0.007822,0.007822
46,4317.94,1.15263,0.90408,1.15889,0.84796,0.79154,0.86994,0.54369,1.22147,0.8033,1.14731,0.0077725,0.0077725,0.0077725
47,4410.61,1.15078,0.9002,1.15972,0.86567,0.80446,0.87713,0.55258,1.20024,0.79716,1.13717,0.007723,0.007723,0.007723
48,4502.6,1.15202,0.89664,1.15842,0.87373,0.81537,0.87984,0.55314,1.19944,0.79218,1.13916,0.0076735,0.0076735,0.0076735
49,4595.04,1.12114,0.87401,1.14166,0.87598,0.81932,0.87872,0.55143,1.20371,0.7821,1.14367,0.007624,0.007624,0.007624
50,4687.21,1.13242,0.87189,1.14443,0.83755,0.80959,0.87576,0.55689,1.18577,0.78165,1.12849,0.0075745,0.0075745,0.0075745
51,4779.57,1.13668,0.87422,1.14288,0.86006,0.8088,0.88476,0.5576,1.20444,0.7533,1.13539,0.007525,0.007525,0.007525
52,4871.9,1.12201,0.86433,1.13857,0.86169,0.81865,0.88641,0.5574,1.19041,0.75959,1.13779,0.0074755,0.0074755,0.0074755
53,4964.17,1.12106,0.86379,1.13734,0.87758,0.79829,0.88224,0.55759,1.19747,0.77063,1.1277,0.007426,0.007426,0.007426
54,5057.12,1.12137,0.85104,1.1334,0.86154,0.81765,0.88853,0.56733,1.17844,0.75482,1.12074,0.0073765,0.0073765,0.0073765
55,5148.96,1.11471,0.86401,1.1414,0.85322,0.81732,0.88799,0.56438,1.20751,0.76594,1.13832,0.007327,0.007327,0.007327
56,5242.22,1.11477,0.84608,1.1391,0.87552,0.80946,0.88516,0.56292,1.183,0.75483,1.12667,0.0072775,0.0072775,0.0072775
57,5335.05,1.09233,0.82879,1.12943,0.86384,0.8134,0.88462,0.56341,1.18505,0.75713,1.13303,0.007228,0.007228,0.007228
